[D] Command line arguments: ['-vvvv', '--format', 'json', '--arch', 'powerpc', '--kdir', '/mnt/m2data/linux-worktrees/v6.3', '--remap', '/mnt/m2data/linux', '/mnt/m2data/kernels/vmlinux-powerpc-v6.3']
[D] Running command: ['readelf', '-Ws', PosixPath('/mnt/m2data/kernels/vmlinux-powerpc-v6.3')]
[D] Running command: ['readelf', '-WS', PosixPath('/mnt/m2data/kernels/vmlinux-powerpc-v6.3')]
Detected kernel version: 6.3.0 (from vmlinux)
[D] sys_call_table[51]: Symbol("sys_acct" at 0xc015d268, type=FUNC, size=0x318)
[D] sys_call_table[52]: Symbol("sys_umount" at 0xc0373e4c, type=FUNC, size=0xc0)
[D] sys_call_table[53]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[54]: Symbol("sys_ioctl" at 0xc035c834, type=FUNC, size=0xc40)
[D] sys_call_table[55]: Symbol("sys_fcntl" at 0xc035b1ac, type=FUNC, size=0x120)
[D] sys_call_table[56]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[57]: Symbol("sys_setpgid" at 0xc00985cc, type=FUNC, size=0x1c4)
[D] sys_call_table[58]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[59]: Symbol("sys_olduname" at 0xc0098a48, type=FUNC, size=0x16c)
[D] sys_call_table[60]: Symbol("sys_umask" at 0xc0099ac4, type=FUNC, size=0x3c)
[D] sys_call_table[61]: Symbol("sys_chroot" at 0xc033b9a4, type=FUNC, size=0x12c)
[D] sys_call_table[62]: Symbol("sys_ustat" at 0xc0390c84, type=FUNC, size=0x20)
[D] sys_call_table[63]: Symbol("sys_dup2" at 0xc036e914, type=FUNC, size=0x84)
[D] sys_call_table[64]: Symbol("sys_getppid" at 0xc0098358, type=FUNC, size=0x38)
[D] sys_call_table[65]: Symbol("sys_getpgrp" at 0xc0098820, type=FUNC, size=0x34)
[D] sys_call_table[66]: Symbol("sys_setsid" at 0xc00989f8, type=FUNC, size=0x18)
[D] sys_call_table[67]: Symbol("sys_sigaction" at 0xc0094b5c, type=FUNC, size=0x340)
[D] sys_call_table[68]: Symbol("sys_sgetmask" at 0xc0094e9c, type=FUNC, size=0x1c)
[D] sys_call_table[69]: Symbol("sys_ssetmask" at 0xc0094eb8, type=FUNC, size=0x7c)
[D] sys_call_table[70]: Symbol("sys_setreuid" at 0xc009726c, type=FUNC, size=0x20)
[D] sys_call_table[71]: Symbol("sys_setregid" at 0xc0096e4c, type=FUNC, size=0x20)
[D] sys_call_table[72]: Symbol("sys_sigsuspend" at 0xc00950ec, type=FUNC, size=0x64)
[D] sys_call_table[73]: Symbol("sys_sigpending" at 0xc009483c, type=FUNC, size=0x8c)
[D] sys_call_table[74]: Symbol("sys_sethostname" at 0xc0098bb4, type=FUNC, size=0x128)
[D] sys_call_table[75]: Symbol("sys_setrlimit" at 0xc00994f0, type=FUNC, size=0x9c)
[D] sys_call_table[76]: Symbol("sys_old_getrlimit" at 0xc0099050, type=FUNC, size=0x130)
[D] sys_call_table[77]: Symbol("sys_getrusage" at 0xc0099a08, type=FUNC, size=0xbc)
[D] sys_call_table[78]: Symbol("sys_gettimeofday" at 0xc0130aa8, type=FUNC, size=0x1f8)
[D] sys_call_table[79]: Symbol("sys_settimeofday" at 0xc0130e0c, type=FUNC, size=0x16c)
[D] sys_call_table[80]: Symbol("sys_getgroups" at 0xc00b3984, type=FUNC, size=0x184)
[D] sys_call_table[81]: Symbol("sys_setgroups" at 0xc00b3b2c, type=FUNC, size=0x208)
[D] sys_call_table[82]: Symbol("sys_old_select" at 0xc0360704, type=FUNC, size=0x9c)
[D] sys_call_table[83]: Symbol("sys_symlink" at 0xc035941c, type=FUNC, size=0x70)
[D] sys_call_table[84]: Symbol("sys_lstat" at 0xc0348e10, type=FUNC, size=0x20)
[D] sys_call_table[85]: Symbol("sys_readlink" at 0xc0348ed8, type=FUNC, size=0x2c)
[D] sys_call_table[86]: Symbol("sys_uselib" at 0xc034b680, type=FUNC, size=0x238)
[D] sys_call_table[87]: Symbol("sys_swapon" at 0xc030da90, type=FUNC, size=0x1368)
[D] sys_call_table[88]: Symbol("sys_reboot" at 0xc00b02fc, type=FUNC, size=0x28)
[D] sys_call_table[89]: Symbol("sys_old_readdir" at 0xc035df9c, type=FUNC, size=0x118)
[D] sys_call_table[90]: Symbol("sys_mmap" at 0xc00093b4, type=FUNC, size=0x54)
[D] sys_call_table[91]: Symbol("sys_munmap" at 0xc02e3354, type=FUNC, size=0x24)
[D] sys_call_table[92]: Symbol("sys_truncate" at 0xc033b26c, type=FUNC, size=0x24)
[D] sys_call_table[93]: Symbol("sys_ftruncate" at 0xc033b508, type=FUNC, size=0x28)
[D] sys_call_table[94]: Symbol("sys_fchmod" at 0xc033bd8c, type=FUNC, size=0xac)
[D] sys_call_table[95]: Symbol("sys_fchown" at 0xc033c448, type=FUNC, size=0x24)
[D] sys_call_table[96]: Symbol("sys_getpriority" at 0xc00969d4, type=FUNC, size=0x2d4)
[D] sys_call_table[97]: Symbol("sys_setpriority" at 0xc00966b0, type=FUNC, size=0x324)
[D] sys_call_table[98]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[99]: Symbol("sys_statfs" at 0xc03909dc, type=FUNC, size=0x9c)
[D] sys_call_table[100]: Symbol("sys_fstatfs" at 0xc0390b30, type=FUNC, size=0x9c)
[D] sys_call_table[101]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[102]: Symbol("sys_socketcall" at 0xc0a298cc, type=FUNC, size=0x35c)
[D] sys_call_table[103]: Symbol("sys_syslog" at 0xc00f576c, type=FUNC, size=0x28)
[D] sys_call_table[104]: Symbol("sys_setitimer" at 0xc014bd40, type=FUNC, size=0x218)
[D] sys_call_table[105]: Symbol("sys_getitimer" at 0xc014b974, type=FUNC, size=0x220)
[D] sys_call_table[106]: Symbol("sys_newstat" at 0xc0348e50, type=FUNC, size=0x20)
[D] sys_call_table[107]: Symbol("sys_newlstat" at 0xc0348e70, type=FUNC, size=0x20)
[D] sys_call_table[108]: Symbol("sys_newfstat" at 0xc0348e90, type=FUNC, size=0x20)
[D] sys_call_table[109]: Symbol("sys_uname" at 0xc0098a2c, type=FUNC, size=0x1c)
[D] sys_call_table[110]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[111]: Symbol("sys_vhangup" at 0xc033cfbc, type=FUNC, size=0x48)
[D] sys_call_table[112]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[113]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[114]: Symbol("sys_wait4" at 0xc008239c, type=FUNC, size=0xf4)
[D] sys_call_table[115]: Symbol("sys_swapoff" at 0xc030c8a8, type=FUNC, size=0x11b0)
[D] sys_call_table[116]: Symbol("sys_sysinfo" at 0xc009a448, type=FUNC, size=0x90)
[D] sys_call_table[117]: Symbol("sys_ipc" at 0xc06455a4, type=FUNC, size=0x30)
[D] sys_call_table[118]: Symbol("sys_fsync" at 0xc038dc20, type=FUNC, size=0x20)
[D] sys_call_table[119]: Symbol("sys_sigreturn" at 0xc000d254, type=FUNC, size=0x12c)
[D] sys_call_table[120]: Symbol("sys_clone" at 0xc007899c, type=FUNC, size=0xd0)
[D] sys_call_table[121]: Symbol("sys_setdomainname" at 0xc0098e18, type=FUNC, size=0x128)
[D] sys_call_table[122]: Symbol("sys_newuname" at 0xc0098a10, type=FUNC, size=0x1c)
[D] sys_call_table[123]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[124]: Symbol("sys_adjtimex_time32" at 0xc0131324, type=FUNC, size=0x1c)
[D] sys_call_table[125]: Symbol("sys_mprotect" at 0xc02e7a90, type=FUNC, size=0x24)
[D] sys_call_table[126]: Symbol("sys_sigprocmask" at 0xc00948c8, type=FUNC, size=0x158)
[D] sys_call_table[127]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[128]: Symbol("sys_init_module" at 0xc0129ff4, type=FUNC, size=0x1c4)
[D] sys_call_table[129]: Symbol("sys_delete_module" at 0xc012a448, type=FUNC, size=0x290)
[D] sys_call_table[130]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[131]: Symbol("sys_quotactl" at 0xc03ddfa8, type=FUNC, size=0x49c)
[D] sys_call_table[132]: Symbol("sys_getpgid" at 0xc0098790, type=FUNC, size=0x90)
[D] sys_call_table[133]: Symbol("sys_fchdir" at 0xc033b8c0, type=FUNC, size=0xe4)
[D] sys_call_table[134]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[135]: Symbol("sys_sysfs" at 0xc036f0e0, type=FUNC, size=0x2d8)
[D] sys_call_table[136]: Symbol("sys_personality" at 0xc0079230, type=FUNC, size=0x2c)
[D] sys_call_table[137]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[138]: Symbol("sys_setfsuid" at 0xc00981ac, type=FUNC, size=0x1c)
[D] sys_call_table[139]: Symbol("sys_setfsgid" at 0xc00982f4, type=FUNC, size=0x1c)
[D] sys_call_table[140]: Symbol("sys_llseek" at 0xc033edb0, type=FUNC, size=0x194)
[D] sys_call_table[141]: Symbol("sys_getdents" at 0xc035e0b4, type=FUNC, size=0x1dc)
[D] sys_call_table[142]: Symbol("sys_select" at 0xc0360258, type=FUNC, size=0x2c)
[D] sys_call_table[143]: Symbol("sys_flock" at 0xc03c103c, type=FUNC, size=0x20)
[D] sys_call_table[144]: Symbol("sys_msync" at 0xc02e8e20, type=FUNC, size=0x3ac)
[D] sys_call_table[145]: Symbol("sys_readv" at 0xc0340630, type=FUNC, size=0x28)
[D] sys_call_table[146]: Symbol("sys_writev" at 0xc0340658, type=FUNC, size=0x28)
[D] sys_call_table[147]: Symbol("sys_getsid" at 0xc0098854, type=FUNC, size=0x90)
[D] sys_call_table[148]: Symbol("sys_fdatasync" at 0xc038dc40, type=FUNC, size=0x20)
[D] sys_call_table[149]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[150]: Symbol("sys_mlock" at 0xc02dea50, type=FUNC, size=0x24)
[D] sys_call_table[151]: Symbol("sys_munlock" at 0xc02deac0, type=FUNC, size=0xec)
[D] sys_call_table[152]: Symbol("sys_mlockall" at 0xc02debac, type=FUNC, size=0x1bc)
[D] sys_call_table[153]: Symbol("sys_munlockall" at 0xc02ded68, type=FUNC, size=0xb8)
[D] sys_call_table[154]: Symbol("sys_sched_setparam" at 0xc00c18c4, type=FUNC, size=0x24)
[D] sys_call_table[155]: Symbol("sys_sched_getparam" at 0xc00c1d60, type=FUNC, size=0x120)
[D] sys_call_table[156]: Symbol("sys_sched_setscheduler" at 0xc00c1888, type=FUNC, size=0x3c)
[D] sys_call_table[157]: Symbol("sys_sched_getscheduler" at 0xc00c1cb8, type=FUNC, size=0xa8)
[D] sys_call_table[158]: Symbol("sys_sched_yield" at 0xc00c286c, type=FUNC, size=0x30)
[D] sys_call_table[159]: Symbol("sys_sched_get_priority_max" at 0xc00c291c, type=FUNC, size=0x58)
[D] sys_call_table[160]: Symbol("sys_sched_get_priority_min" at 0xc00c2974, type=FUNC, size=0x54)
[D] sys_call_table[161]: Symbol("sys_sched_rr_get_interval_time32" at 0xc00c2a5c, type=FUNC, size=0x94)
[D] sys_call_table[162]: Symbol("sys_nanosleep_time32" at 0xc01389f0, type=FUNC, size=0x134)
[D] sys_call_table[163]: Symbol("sys_mremap" at 0xc02e8614, type=FUNC, size=0x80c)
[D] sys_call_table[164]: Symbol("sys_setresuid" at 0xc0097834, type=FUNC, size=0x24)
[D] sys_call_table[165]: Symbol("sys_getresuid" at 0xc0097858, type=FUNC, size=0x220)
[D] sys_call_table[166]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[167]: Symbol("sys_poll" at 0xc03607a0, type=FUNC, size=0x138)
[D] sys_call_table[168]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[169]: Symbol("sys_setresgid" at 0xc0097e40, type=FUNC, size=0x24)
[D] sys_call_table[170]: Symbol("sys_getresgid" at 0xc0097e64, type=FUNC, size=0x21c)
[D] sys_call_table[171]: Symbol("sys_prctl" at 0xc0099b38, type=FUNC, size=0x720)
[D] sys_call_table[172]: Symbol("sys_rt_sigreturn" at 0xc000cfa8, type=FUNC, size=0xec)
[D] sys_call_table[173]: Symbol("sys_rt_sigaction" at 0xc0094a20, type=FUNC, size=0x13c)
[D] sys_call_table[174]: Symbol("sys_rt_sigprocmask" at 0xc00907d4, type=FUNC, size=0x128)
[D] sys_call_table[175]: Symbol("sys_rt_sigpending" at 0xc00908fc, type=FUNC, size=0xb0)
[D] sys_call_table[176]: Symbol("sys_rt_sigtimedwait_time32" at 0xc00937a8, type=FUNC, size=0x150)
[D] sys_call_table[177]: Symbol("sys_rt_sigqueueinfo" at 0xc0093e88, type=FUNC, size=0x120)
[D] sys_call_table[178]: Symbol("sys_rt_sigsuspend" at 0xc0095048, type=FUNC, size=0xa4)
[D] sys_call_table[179]: Symbol("sys_ppc_pread64" at 0xc0019af4, type=FUNC, size=0x2c)
[D] sys_call_table[180]: Symbol("sys_ppc_pwrite64" at 0xc0019b20, type=FUNC, size=0x2c)
[D] sys_call_table[181]: Symbol("sys_chown" at 0xc033c284, type=FUNC, size=0x30)
[D] sys_call_table[182]: Symbol("sys_getcwd" at 0xc038f828, type=FUNC, size=0x1c0)
[D] sys_call_table[183]: Symbol("sys_capget" at 0xc0089e84, type=FUNC, size=0x1dc)
[D] sys_call_table[184]: Symbol("sys_capset" at 0xc008a060, type=FUNC, size=0x1bc)
[D] sys_call_table[185]: Symbol("sys_sigaltstack" at 0xc009443c, type=FUNC, size=0x110)
[D] sys_call_table[186]: Symbol("sys_sendfile" at 0xc0340cb4, type=FUNC, size=0x1b4)
[D] sys_call_table[187]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[188]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[189]: Symbol("sys_vfork" at 0xc0078920, type=FUNC, size=0x7c)
[D] sys_call_table[190]: Symbol("sys_getrlimit" at 0xc0098f40, type=FUNC, size=0x110)
[D] sys_call_table[191]: Symbol("sys_ppc_readahead" at 0xc0019b4c, type=FUNC, size=0x28)
[D] sys_call_table[192]: Symbol("sys_mmap2" at 0xc000936c, type=FUNC, size=0x48)
[D] sys_call_table[193]: Symbol("sys_ppc_truncate64" at 0xc0019b74, type=FUNC, size=0x24)
[D] sys_call_table[194]: Symbol("sys_ppc_ftruncate64" at 0xc0019b98, type=FUNC, size=0x28)
[D] sys_call_table[195]: Symbol("sys_stat64" at 0xc0348f04, type=FUNC, size=0x20)
[D] sys_call_table[196]: Symbol("sys_lstat64" at 0xc0348f24, type=FUNC, size=0x20)
[D] sys_call_table[197]: Symbol("sys_fstat64" at 0xc0348f44, type=FUNC, size=0x20)
[D] sys_call_table[198]: Symbol("sys_pciconfig_read" at 0xc074f098, type=FUNC, size=0x3ac)
[D] sys_call_table[199]: Symbol("sys_pciconfig_write" at 0xc074f444, type=FUNC, size=0x1b4)
[D] sys_call_table[200]: Symbol("sys_pciconfig_iobase" at 0xc003840c, type=FUNC, size=0xe0)
[D] sys_call_table[201]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[202]: Symbol("sys_getdents64" at 0xc035e290, type=FUNC, size=0x1e4)
[D] sys_call_table[203]: Symbol("sys_pivot_root" at 0xc0377498, type=FUNC, size=0x53c)
[D] sys_call_table[204]: Symbol("sys_fcntl64" at 0xc035b2cc, type=FUNC, size=0x224)
[D] sys_call_table[205]: Symbol("sys_madvise" at 0xc0305cc8, type=FUNC, size=0x2c)
[D] sys_call_table[206]: Symbol("sys_mincore" at 0xc02dcb24, type=FUNC, size=0x2cc)
[D] sys_call_table[207]: Symbol("sys_gettid" at 0xc0098334, type=FUNC, size=0x24)
[D] sys_call_table[208]: Symbol("sys_tkill" at 0xc0093e50, type=FUNC, size=0x38)
[D] sys_call_table[209]: Symbol("sys_setxattr" at 0xc037d034, type=FUNC, size=0x30)
[D] sys_call_table[210]: Symbol("sys_lsetxattr" at 0xc037d064, type=FUNC, size=0x30)
[D] sys_call_table[211]: Symbol("sys_fsetxattr" at 0xc037d094, type=FUNC, size=0x120)
[D] sys_call_table[212]: Symbol("sys_getxattr" at 0xc037d540, type=FUNC, size=0x2c)
[D] sys_call_table[213]: Symbol("sys_lgetxattr" at 0xc037d56c, type=FUNC, size=0x2c)
[D] sys_call_table[214]: Symbol("sys_fgetxattr" at 0xc037d598, type=FUNC, size=0xe0)
[D] sys_call_table[215]: Symbol("sys_listxattr" at 0xc037d678, type=FUNC, size=0x28)
[D] sys_call_table[216]: Symbol("sys_llistxattr" at 0xc037d6a0, type=FUNC, size=0x28)
[D] sys_call_table[217]: Symbol("sys_flistxattr" at 0xc037d6c8, type=FUNC, size=0xc0)
[D] sys_call_table[218]: Symbol("sys_removexattr" at 0xc037d788, type=FUNC, size=0x24)
[D] sys_call_table[219]: Symbol("sys_lremovexattr" at 0xc037d7ac, type=FUNC, size=0x24)
[D] sys_call_table[220]: Symbol("sys_fremovexattr" at 0xc037d7d0, type=FUNC, size=0xe4)
[D] sys_call_table[221]: Symbol("sys_futex_time32" at 0xc0156160, type=FUNC, size=0x244)
[D] sys_call_table[222]: Symbol("sys_sched_setaffinity" at 0xc00c2644, type=FUNC, size=0x24)
[D] sys_call_table[223]: Symbol("sys_sched_getaffinity" at 0xc00c2848, type=FUNC, size=0x24)
[D] sys_call_table[224]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[225]: Symbol("sys_ni_syscall" at 0xc00aa28c, type=FUNC, size=0x1c)
[D] sys_call_table[226]: Symbol("sys_sendfile64" at 0xc0340e68, type=FUNC, size=0x194)
[D] sys_call_table[227]: Symbol("sys_io_setup" at 0xc03b808c, type=FUNC, size=0x9e8)
[D] sys_call_table[228]: Symbol("sys_io_destroy" at 0xc03b8a74, type=FUNC, size=0x154)
[D] sys_call_table[229]: Symbol("sys_io_getevents_time32" at 0xc03b9d24, type=FUNC, size=0xfc)
[D] sys_call_table[230]: Symbol("sys_io_submit" at 0xc03b8bc8, type=FUNC, size=0xc20)
