[D] Command line arguments: ['-vvvv', '--format', 'json', '--arch', 'powerpc', '--kdir', '/mnt/m2data/linux-worktrees/v6.12', '--remap', '/mnt/m2data/linux', '/mnt/m2data/kernels/vmlinux-powerpc-v6.12']
[D] Running command: ['readelf', '-Ws', PosixPath('/mnt/m2data/kernels/vmlinux-powerpc-v6.12')]
[D] Running command: ['readelf', '-WS', PosixPath('/mnt/m2data/kernels/vmlinux-powerpc-v6.12')]
Detected kernel version: 6.12.0 (from vmlinux)
[D] sys_call_table[45]: Symbol("sys_brk" at 0xc035851c, type=FUNC, size=0x374)
[D] sys_call_table[46]: Symbol("sys_setgid" at 0xc00965f0, type=FUNC, size=0x18)
[D] sys_call_table[47]: Symbol("sys_getgid" at 0xc0097b58, type=FUNC, size=0x3c)
[D] sys_call_table[48]: Symbol("sys_signal" at 0xc00944a0, type=FUNC, size=0x98)
[D] sys_call_table[49]: Symbol("sys_geteuid" at 0xc0097b1c, type=FUNC, size=0x3c)
[D] sys_call_table[50]: Symbol("sys_getegid" at 0xc0097b94, type=FUNC, size=0x3c)
[D] sys_call_table[51]: Symbol("sys_acct" at 0xc0187b90, type=FUNC, size=0x314)
[D] sys_call_table[52]: Symbol("sys_umount" at 0xc0405ca4, type=FUNC, size=0xb8)
[D] sys_call_table[53]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[54]: Symbol("sys_ioctl" at 0xc03ed06c, type=FUNC, size=0xc2c)
[D] sys_call_table[55]: Symbol("sys_fcntl" at 0xc03eb8cc, type=FUNC, size=0x138)
[D] sys_call_table[56]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[57]: Symbol("sys_setpgid" at 0xc0097d48, type=FUNC, size=0x1c0)
[D] sys_call_table[58]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[59]: Symbol("sys_olduname" at 0xc00981e8, type=FUNC, size=0x168)
[D] sys_call_table[60]: Symbol("sys_umask" at 0xc009926c, type=FUNC, size=0x38)
[D] sys_call_table[61]: Symbol("sys_chroot" at 0xc03c90dc, type=FUNC, size=0x128)
[D] sys_call_table[62]: Symbol("sys_ustat" at 0xc042a3f8, type=FUNC, size=0x1c)
[D] sys_call_table[63]: Symbol("sys_dup2" at 0xc03ff924, type=FUNC, size=0x10c)
[D] sys_call_table[64]: Symbol("sys_getppid" at 0xc0097aac, type=FUNC, size=0x34)
[D] sys_call_table[65]: Symbol("sys_getpgrp" at 0xc0097f94, type=FUNC, size=0x30)
[D] sys_call_table[66]: Symbol("sys_setsid" at 0xc00981a4, type=FUNC, size=0x14)
[D] sys_call_table[67]: Symbol("sys_sigaction" at 0xc0094194, type=FUNC, size=0x27c)
[D] sys_call_table[68]: Symbol("sys_sgetmask" at 0xc0094410, type=FUNC, size=0x18)
[D] sys_call_table[69]: Symbol("sys_ssetmask" at 0xc0094428, type=FUNC, size=0x78)
[D] sys_call_table[70]: Symbol("sys_setreuid" at 0xc0096948, type=FUNC, size=0x1c)
[D] sys_call_table[71]: Symbol("sys_setregid" at 0xc009646c, type=FUNC, size=0x1c)
[D] sys_call_table[72]: Symbol("sys_sigsuspend" at 0xc009464c, type=FUNC, size=0x60)
[D] sys_call_table[73]: Symbol("sys_sigpending" at 0xc0093e80, type=FUNC, size=0x88)
[D] sys_call_table[74]: Symbol("sys_sethostname" at 0xc0098350, type=FUNC, size=0x124)
[D] sys_call_table[75]: Symbol("sys_setrlimit" at 0xc0098c74, type=FUNC, size=0x98)
[D] sys_call_table[76]: Symbol("sys_old_getrlimit" at 0xc00987dc, type=FUNC, size=0x12c)
[D] sys_call_table[77]: Symbol("sys_getrusage" at 0xc00991b4, type=FUNC, size=0xb8)
[D] sys_call_table[78]: Symbol("sys_gettimeofday" at 0xc0152ebc, type=FUNC, size=0x19c)
[D] sys_call_table[79]: Symbol("sys_settimeofday" at 0xc01531c0, type=FUNC, size=0x13c)
[D] sys_call_table[80]: Symbol("sys_getgroups" at 0xc00b61c0, type=FUNC, size=0x188)
[D] sys_call_table[81]: Symbol("sys_setgroups" at 0xc00b63a8, type=FUNC, size=0x24c)
[D] sys_call_table[82]: Symbol("sys_old_select" at 0xc03f0dd8, type=FUNC, size=0x98)
[D] sys_call_table[83]: Symbol("sys_symlink" at 0xc03e9b64, type=FUNC, size=0x64)
[D] sys_call_table[84]: Symbol("sys_lstat" at 0xc03d8384, type=FUNC, size=0x1c)
[D] sys_call_table[85]: Symbol("sys_readlink" at 0xc03d8434, type=FUNC, size=0x28)
[D] sys_call_table[86]: Symbol("sys_uselib" at 0xc03dae48, type=FUNC, size=0x198)
[D] sys_call_table[87]: Symbol("sys_swapon" at 0xc03990a4, type=FUNC, size=0x14e0)
[D] sys_call_table[88]: Symbol("sys_reboot" at 0xc00b3454, type=FUNC, size=0x24)
[D] sys_call_table[89]: Symbol("sys_old_readdir" at 0xc03ee784, type=FUNC, size=0x110)
[D] sys_call_table[90]: Symbol("sys_mmap" at 0xc0008de0, type=FUNC, size=0x50)
[D] sys_call_table[91]: Symbol("sys_munmap" at 0xc0357be4, type=FUNC, size=0x20)
[D] sys_call_table[92]: Symbol("sys_truncate" at 0xc03c8758, type=FUNC, size=0x104)
[D] sys_call_table[93]: Symbol("sys_ftruncate" at 0xc03c8b7c, type=FUNC, size=0x24)
[D] sys_call_table[94]: Symbol("sys_fchmod" at 0xc03c9430, type=FUNC, size=0xf4)
[D] sys_call_table[95]: Symbol("sys_fchown" at 0xc03c9ea8, type=FUNC, size=0x20)
[D] sys_call_table[96]: Symbol("sys_getpriority" at 0xc0095f24, type=FUNC, size=0x320)
[D] sys_call_table[97]: Symbol("sys_setpriority" at 0xc0095bb4, type=FUNC, size=0x370)
[D] sys_call_table[98]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[99]: Symbol("sys_statfs" at 0xc042a160, type=FUNC, size=0x98)
[D] sys_call_table[100]: Symbol("sys_fstatfs" at 0xc042a2ac, type=FUNC, size=0x98)
[D] sys_call_table[101]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[102]: Symbol("sys_socketcall" at 0xc0b83158, type=FUNC, size=0x3c4)
[D] sys_call_table[103]: Symbol("sys_syslog" at 0xc01086c8, type=FUNC, size=0x24)
[D] sys_call_table[104]: Symbol("sys_setitimer" at 0xc016ff90, type=FUNC, size=0x214)
[D] sys_call_table[105]: Symbol("sys_getitimer" at 0xc016fb34, type=FUNC, size=0x21c)
[D] sys_call_table[106]: Symbol("sys_newstat" at 0xc03d83bc, type=FUNC, size=0x1c)
[D] sys_call_table[107]: Symbol("sys_newlstat" at 0xc03d83d8, type=FUNC, size=0x1c)
[D] sys_call_table[108]: Symbol("sys_newfstat" at 0xc03d83f4, type=FUNC, size=0x1c)
[D] sys_call_table[109]: Symbol("sys_uname" at 0xc00981d0, type=FUNC, size=0x18)
[D] sys_call_table[110]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[111]: Symbol("sys_vhangup" at 0xc03cac18, type=FUNC, size=0x44)
[D] sys_call_table[112]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[113]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[114]: Symbol("sys_wait4" at 0xc00806c8, type=FUNC, size=0xf0)
[D] sys_call_table[115]: Symbol("sys_swapoff" at 0xc0397dc0, type=FUNC, size=0x12b4)
[D] sys_call_table[116]: Symbol("sys_sysinfo" at 0xc0099cac, type=FUNC, size=0x8c)
[D] sys_call_table[117]: Symbol("sys_ipc" at 0xc06fa278, type=FUNC, size=0x2c)
[D] sys_call_table[118]: Symbol("sys_fsync" at 0xc042730c, type=FUNC, size=0xc4)
[D] sys_call_table[119]: Symbol("sys_sigreturn" at 0xc000cd08, type=FUNC, size=0x128)
[D] sys_call_table[120]: Symbol("sys_clone" at 0xc0076124, type=FUNC, size=0xcc)
[D] sys_call_table[121]: Symbol("sys_setdomainname" at 0xc00985ac, type=FUNC, size=0x124)
[D] sys_call_table[122]: Symbol("sys_newuname" at 0xc00981b8, type=FUNC, size=0x18)
[D] sys_call_table[123]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[124]: Symbol("sys_adjtimex_time32" at 0xc01536a0, type=FUNC, size=0x18)
[D] sys_call_table[125]: Symbol("sys_mprotect" at 0xc035c444, type=FUNC, size=0x20)
[D] sys_call_table[126]: Symbol("sys_sigprocmask" at 0xc0093f08, type=FUNC, size=0x154)
[D] sys_call_table[127]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[128]: Symbol("sys_init_module" at 0xc014c964, type=FUNC, size=0x1c0)
[D] sys_call_table[129]: Symbol("sys_delete_module" at 0xc014d04c, type=FUNC, size=0x2b0)
[D] sys_call_table[130]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[131]: Symbol("sys_quotactl" at 0xc047f080, type=FUNC, size=0x4c0)
[D] sys_call_table[132]: Symbol("sys_getpgid" at 0xc0097f08, type=FUNC, size=0x8c)
[D] sys_call_table[133]: Symbol("sys_fchdir" at 0xc03c8fe4, type=FUNC, size=0xf8)
[D] sys_call_table[134]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[135]: Symbol("sys_sysfs" at 0xc04001c0, type=FUNC, size=0x2d4)
[D] sys_call_table[136]: Symbol("sys_personality" at 0xc0076920, type=FUNC, size=0x28)
[D] sys_call_table[137]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[138]: Symbol("sys_setfsuid" at 0xc00978f8, type=FUNC, size=0x18)
[D] sys_call_table[139]: Symbol("sys_setfsgid" at 0xc0097a54, type=FUNC, size=0x18)
[D] sys_call_table[140]: Symbol("sys_llseek" at 0xc03cd714, type=FUNC, size=0x178)
[D] sys_call_table[141]: Symbol("sys_getdents" at 0xc03ee894, type=FUNC, size=0x1a8)
[D] sys_call_table[142]: Symbol("sys_select" at 0xc03f0970, type=FUNC, size=0x28)
[D] sys_call_table[143]: Symbol("sys_flock" at 0xc045ea98, type=FUNC, size=0x1c)
[D] sys_call_table[144]: Symbol("sys_msync" at 0xc035d850, type=FUNC, size=0x3dc)
[D] sys_call_table[145]: Symbol("sys_readv" at 0xc03cf310, type=FUNC, size=0x24)
[D] sys_call_table[146]: Symbol("sys_writev" at 0xc03cf334, type=FUNC, size=0x24)
[D] sys_call_table[147]: Symbol("sys_getsid" at 0xc0097fc4, type=FUNC, size=0x8c)
[D] sys_call_table[148]: Symbol("sys_fdatasync" at 0xc04273d0, type=FUNC, size=0xe8)
[D] sys_call_table[149]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[150]: Symbol("sys_mlock" at 0xc035541c, type=FUNC, size=0x20)
[D] sys_call_table[151]: Symbol("sys_munlock" at 0xc0355484, type=FUNC, size=0xe8)
[D] sys_call_table[152]: Symbol("sys_mlockall" at 0xc035556c, type=FUNC, size=0x1b8)
[D] sys_call_table[153]: Symbol("sys_munlockall" at 0xc0355724, type=FUNC, size=0xb4)
[D] sys_call_table[154]: Symbol("sys_sched_setparam" at 0xc00ece54, type=FUNC, size=0x20)
[D] sys_call_table[155]: Symbol("sys_sched_getparam" at 0xc00ed2b4, type=FUNC, size=0x120)
[D] sys_call_table[156]: Symbol("sys_sched_setscheduler" at 0xc00ece1c, type=FUNC, size=0x38)
[D] sys_call_table[157]: Symbol("sys_sched_getscheduler" at 0xc00ed22c, type=FUNC, size=0x88)
[D] sys_call_table[158]: Symbol("sys_sched_yield" at 0xc00edd20, type=FUNC, size=0x2c)
[D] sys_call_table[159]: Symbol("sys_sched_get_priority_max" at 0xc00edd4c, type=FUNC, size=0x54)
[D] sys_call_table[160]: Symbol("sys_sched_get_priority_min" at 0xc00edda0, type=FUNC, size=0x50)
[D] sys_call_table[161]: Symbol("sys_sched_rr_get_interval_time32" at 0xc00edea0, type=FUNC, size=0xb0)
[D] sys_call_table[162]: Symbol("sys_nanosleep_time32" at 0xc015b98c, type=FUNC, size=0x130)
[D] sys_call_table[163]: Symbol("sys_mremap" at 0xc035d828, type=FUNC, size=0x28)
[D] sys_call_table[164]: Symbol("sys_setresuid" at 0xc0096fd4, type=FUNC, size=0x20)
[D] sys_call_table[165]: Symbol("sys_getresuid" at 0xc0096ff4, type=FUNC, size=0x19c)
[D] sys_call_table[166]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[167]: Symbol("sys_poll" at 0xc03f0e70, type=FUNC, size=0x134)
[D] sys_call_table[168]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[169]: Symbol("sys_setresgid" at 0xc00975f8, type=FUNC, size=0x20)
[D] sys_call_table[170]: Symbol("sys_getresgid" at 0xc0097618, type=FUNC, size=0x19c)
[D] sys_call_table[171]: Symbol("sys_prctl" at 0xc00992d4, type=FUNC, size=0x894)
[D] sys_call_table[172]: Symbol("sys_rt_sigreturn" at 0xc000ca64, type=FUNC, size=0xe8)
[D] sys_call_table[173]: Symbol("sys_rt_sigaction" at 0xc009405c, type=FUNC, size=0x138)
[D] sys_call_table[174]: Symbol("sys_rt_sigprocmask" at 0xc008fde0, type=FUNC, size=0x124)
[D] sys_call_table[175]: Symbol("sys_rt_sigpending" at 0xc008ff04, type=FUNC, size=0xac)
[D] sys_call_table[176]: Symbol("sys_rt_sigtimedwait_time32" at 0xc0092dbc, type=FUNC, size=0x14c)
[D] sys_call_table[177]: Symbol("sys_rt_sigqueueinfo" at 0xc00935fc, type=FUNC, size=0x120)
[D] sys_call_table[178]: Symbol("sys_rt_sigsuspend" at 0xc00945ac, type=FUNC, size=0xa0)
[D] sys_call_table[179]: Symbol("sys_ppc_pread64" at 0xc0019994, type=FUNC, size=0x28)
[D] sys_call_table[180]: Symbol("sys_ppc_pwrite64" at 0xc00199bc, type=FUNC, size=0x28)
[D] sys_call_table[181]: Symbol("sys_chown" at 0xc03c9c40, type=FUNC, size=0x2c)
[D] sys_call_table[182]: Symbol("sys_getcwd" at 0xc0428fe8, type=FUNC, size=0x1bc)
[D] sys_call_table[183]: Symbol("sys_capget" at 0xc008923c, type=FUNC, size=0x1cc)
[D] sys_call_table[184]: Symbol("sys_capset" at 0xc0089408, type=FUNC, size=0x1ec)
[D] sys_call_table[185]: Symbol("sys_sigaltstack" at 0xc0093ba4, type=FUNC, size=0x10c)
[D] sys_call_table[186]: Symbol("sys_sendfile" at 0xc03cf448, type=FUNC, size=0x150)
[D] sys_call_table[187]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[188]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[189]: Symbol("sys_vfork" at 0xc00760ac, type=FUNC, size=0x78)
[D] sys_call_table[190]: Symbol("sys_getrlimit" at 0xc00986d0, type=FUNC, size=0x10c)
[D] sys_call_table[191]: Symbol("sys_ppc_readahead" at 0xc00199e4, type=FUNC, size=0x24)
[D] sys_call_table[192]: Symbol("sys_mmap2" at 0xc0008d9c, type=FUNC, size=0x44)
[D] sys_call_table[193]: Symbol("sys_ppc_truncate64" at 0xc0019a08, type=FUNC, size=0x20)
[D] sys_call_table[194]: Symbol("sys_ppc_ftruncate64" at 0xc0019a28, type=FUNC, size=0x24)
[D] sys_call_table[195]: Symbol("sys_stat64" at 0xc03d845c, type=FUNC, size=0x1c)
[D] sys_call_table[196]: Symbol("sys_lstat64" at 0xc03d8478, type=FUNC, size=0x1c)
[D] sys_call_table[197]: Symbol("sys_fstat64" at 0xc03d8494, type=FUNC, size=0x1c)
[D] sys_call_table[198]: Symbol("sys_pciconfig_read" at 0xc08870d4, type=FUNC, size=0x2f0)
[D] sys_call_table[199]: Symbol("sys_pciconfig_write" at 0xc08873c4, type=FUNC, size=0x198)
[D] sys_call_table[200]: Symbol("sys_pciconfig_iobase" at 0xc0036fa8, type=FUNC, size=0xdc)
[D] sys_call_table[201]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[202]: Symbol("sys_getdents64" at 0xc03eea3c, type=FUNC, size=0x1b0)
[D] sys_call_table[203]: Symbol("sys_pivot_root" at 0xc04096cc, type=FUNC, size=0x584)
[D] sys_call_table[204]: Symbol("sys_fcntl64" at 0xc03eba04, type=FUNC, size=0x22c)
[D] sys_call_table[205]: Symbol("sys_madvise" at 0xc038f8fc, type=FUNC, size=0x28)
[D] sys_call_table[206]: Symbol("sys_mincore" at 0xc0352fc8, type=FUNC, size=0x2cc)
[D] sys_call_table[207]: Symbol("sys_gettid" at 0xc0097a8c, type=FUNC, size=0x20)
[D] sys_call_table[208]: Symbol("sys_tkill" at 0xc0093540, type=FUNC, size=0xbc)
[D] sys_call_table[209]: Symbol("sys_setxattr" at 0xc0410768, type=FUNC, size=0x2c)
[D] sys_call_table[210]: Symbol("sys_lsetxattr" at 0xc0410794, type=FUNC, size=0x2c)
[D] sys_call_table[211]: Symbol("sys_fsetxattr" at 0xc04107c0, type=FUNC, size=0x28)
[D] sys_call_table[212]: Symbol("sys_getxattr" at 0xc0410b68, type=FUNC, size=0x28)
[D] sys_call_table[213]: Symbol("sys_lgetxattr" at 0xc0410b90, type=FUNC, size=0x28)
[D] sys_call_table[214]: Symbol("sys_fgetxattr" at 0xc0410bb8, type=FUNC, size=0x134)
[D] sys_call_table[215]: Symbol("sys_listxattr" at 0xc0410cec, type=FUNC, size=0x24)
[D] sys_call_table[216]: Symbol("sys_llistxattr" at 0xc0410d10, type=FUNC, size=0x24)
[D] sys_call_table[217]: Symbol("sys_flistxattr" at 0xc0410d34, type=FUNC, size=0x108)
[D] sys_call_table[218]: Symbol("sys_removexattr" at 0xc0410e3c, type=FUNC, size=0x20)
[D] sys_call_table[219]: Symbol("sys_lremovexattr" at 0xc0410e5c, type=FUNC, size=0x20)
[D] sys_call_table[220]: Symbol("sys_fremovexattr" at 0xc0410e7c, type=FUNC, size=0x1c)
[D] sys_call_table[221]: Symbol("sys_futex_time32" at 0xc017fb8c, type=FUNC, size=0x240)
[D] sys_call_table[222]: Symbol("sys_sched_setaffinity" at 0xc00edabc, type=FUNC, size=0x20)
[D] sys_call_table[223]: Symbol("sys_sched_getaffinity" at 0xc00edd00, type=FUNC, size=0x20)
[D] sys_call_table[224]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[225]: Symbol("sys_ni_syscall" at 0xc00ad0f0, type=FUNC, size=0x18)
[D] sys_call_table[226]: Symbol("sys_sendfile64" at 0xc03cf598, type=FUNC, size=0x15c)
[D] sys_call_table[227]: Symbol("sys_io_setup" at 0xc0455814, type=FUNC, size=0x9f8)
[D] sys_call_table[228]: Symbol("sys_io_destroy" at 0xc045620c, type=FUNC, size=0x150)
